"internship-primary-info src","job-title","company-name","wfh","posted-on","location","duration","stipend 2","stipend 4","user 2","apply-by 2","btn href"
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9HT1ZFUk5NRU5UNjg0N2VmNmM0MWQ3NDE3NDk1NDQ4MTIuanBlZw==","GIS-BASED BUND BOUNDARY EXTRACTION PROJECT – NANAJI DESHMUKH KRISHI SANJIVANI PRAKALP PHASE- II (POCRA- II)","Nanaji Deshmukh Krishi Sanjivani Prakalpa","Full Time","27-May-2026","Mumbai,","2 Months","Unpaid","4","10","19-Nov-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODYzMjEyNmExNjhlYWM3ZWY1YQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2OThjNTg1MmViODljMTc3MDgwNTMzMC5wbmc=","PYTHON & C TRAINEE","INDIAN INSTITUTE OF EMBEDDED SYSTEMS","Full Time","27-May-2026","Bangalore,","2 Months","Unpaid","5","5","07-Aug-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODYzMDIzNmExNjhkZWY2MDYyOA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9HT1ZFUk5NRU5UNjg0N2VmNmM0MWQ3NDE3NDk1NDQ4MTIuanBlZw==","GIS-BASED BUND BOUNDARY EXTRACTION PROJECT – NANAJI DESHMUKH KRISHI SANJIVANI PRAKALP PHASE- II (POCRA- II)","Nanaji Deshmukh Krishi Sanjivani Prakalpa","Full Time","27-May-2026","Mumbai City,","2 Months","Unpaid","4","10","31-Aug-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODYyODM5NmExNjhkMzc0OWI3ZA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","ORBITAL SYSTEM INTERN","UPTOSKILLS","Virtual Internship","27-May-2026","Pan India,","3 Months","Unpaid","0","10","09-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODYwMzEyNmExNjgzNTgwYWYwYg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MjQxYjk0MGEwNGIyMTY0ODQ3NDQzMi5wbmc=","ENGINEERING INTERN","","Full Time","27-May-2026","Pan India,","4 Months","Unpaid","0","10","30-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODU4NzUxNmExNjdkM2YzMDNhZA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2OGU3ZGYxMmNkNjJiMTc2MDAyNjM4Ni5wbmc=","MERN STACK DEVELOPMENT INTERNSHIP","DEVSPRINT SERVICES PRIVATE LIMITED","Full Time","27-May-2026","Bangalore,Cuddapah,","2 Months","Unpaid","4","10","05-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODU1MTkwNmExNjZmNTZlMWJmNQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","REACT JS INTERN","UPTOSKILLS","Virtual Internship","26-May-2026","Pan India,","3 Months","Unpaid","0","10","09-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODEwNDk2NmExNWMwYzAyYWFlNg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","PROJECT MANAGEMENT INTERN","UPTOSKILLS","Virtual Internship","26-May-2026","Pan India,","3 Months","Unpaid","0","10","09-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODA4OTExNmExNWJhOGYzMzQ5Mg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","EVENT MANAGEMENT INTERN","UPTOSKILLS","Virtual Internship","26-May-2026","Pan India,","3 Months","Unpaid","0","10","09-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODA2Nzk4NmExNWIyNGViY2ViZg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","EVENT MANAGEMENT INTERN","UPTOSKILLS","Virtual Internship","26-May-2026","Pan India,","3 Months","Unpaid","0","10","08-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODA0NDQ1NmExNWE5MWQxYjhjZg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","APP DEVELOPMENT INTERN","UPTOSKILLS","Virtual Internship","26-May-2026","Pan India,","3 Months","Unpaid","0","10","08-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODAzMTc4NmExNWE0MmFiMjExOA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","APP DEVELOPMENT INTERN","UPTOSKILLS","Virtual Internship","26-May-2026","Pan India,","3 Months","Unpaid","0","10","08-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODAxNzMzNmExNTllODVhNDI2OQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","CYBERSECURITY INTERN","UPTOSKILLS","Virtual Internship","26-May-2026","Pan India,","3 Months","Unpaid","0","10","08-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5ODAwNDU0NmExNTk5ODYwMTUxYw=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NDQzZmZiNGRhNzhhMTY4MjE3Nzk3Mi5qcGc=","PYTHON DEVELOPER INTERN","Mallikarjuna Infosys","Full Time","26-May-2026","Pan India,","8 Weeks","Unpaid","4","10","26-Nov-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5Nzc2MDQ1NmExNTNhMmQ1MDc4NA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2OGM5NjE2MTFjYjhhMTc1ODAyODEyOS5wbmc=","AI ASSISTED PRODUCT DEVELOPMENT INTERNSHIP","SMARTX TECHNOLOGIES","Virtual Internship","26-May-2026","Pan India,","2 Months","Unpaid","0","10","07-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5Nzc1MzMxNmExNTM3NjM1NmQzYw=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NDQzZmZiNGRhNzhhMTY4MjE3Nzk3Mi5qcGc=","UI UX INTERN","Mallikarjuna Infosys","Full Time","26-May-2026","Pan India,","8 Weeks","Unpaid","4","10","26-Nov-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NzcxOTE1NmExNTJhMGJhNmZhOQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NDQzZmZiNGRhNzhhMTY4MjE3Nzk3Mi5qcGc=","CYBERSECURITY INTERN","Mallikarjuna Infosys","Full Time","26-May-2026","Pan India,","8 Weeks","Unpaid","4","10","26-Nov-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NzcwNjUyNmExNTI1MWMzYzIwNQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","DIGITAL MARKETING INTERN","UPTOSKILLS","Virtual Internship","25-May-2026","Pan India,","3 Months","Unpaid","0","10","07-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NzMxMzU4NmExNDhiOWU1Y2I1Ng=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","CONTENT WRITER INTERN","UPTOSKILLS","Virtual Internship","25-May-2026","Pan India,","3 Months","Unpaid","0","10","07-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NzI5NTU0NmExNDg0OTJhNGZmNg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","SOCIAL MEDIA MANAGER","UPTOSKILLS","Virtual Internship","25-May-2026","Pan India,","3 Months","Unpaid","0","10","07-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NzI4MzUxNmExNDdmZGYzMWQ4NA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","STRATEGY, CONSULTING AND RESEARCH REPORTS INTERN","UPTOSKILLS","Virtual Internship","25-May-2026","Pan India,","3 Months","Unpaid","0","10","07-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NzI2MTYxNmExNDc3NTE5MDU0Mg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","AI CONTENT CREATOR INTERN","UPTOSKILLS","Virtual Internship","25-May-2026","Pan India,","3 Months","Unpaid","0","10","07-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NzI0NDk3NmExNDcwZDE0MDYxNw=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NDQzZmZiNGRhNzhhMTY4MjE3Nzk3Mi5qcGc=","AI & ML INTERN","Mallikarjuna Infosys","Full Time","25-May-2026","Pan India,","8 Weeks","Unpaid","4","10","25-Nov-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NzA0Nzg5NmExNDIzZDVkZGNkZQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2OWViNjljNTFlYjM2MTc3NzAzNTcxNy5qcGVn","CAMPUS REPRESENTATIVE","INFRANEX TECHNOLOGIES PVT LTD","Full Time","24-May-2026","Pan India,","2 Months","15000 /month","0","28","30-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NjI5ODEzNmExMmZlZjUxNGY2Yg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2ODAzMTFjMTM2ODczMTc0NTAzMTYxNy5wbmc=","FULL STACK DEVELOPER INETRN","ZORO INNOVATIONS","Full Time","24-May-2026","Pan India,","2 Months","Unpaid","6","10","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NjExMjE3NmExMmI2NTFhNWVlNA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NWIxODJiMWYyNDBhMTcwNjEzMjE0NS5wbmc=","BUSINESS DEVELOPMENT","Tech Mindsparc Innovations","Full Time","24-May-2026","Pan India,","3 Months","12000 /month","10","56","24-Nov-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NjA3NTA0NmExMmE3ZDBmNDExMA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NWIxODJiMWYyNDBhMTcwNjEzMjE0NS5wbmc=","BUSINESS DEVELOPMENT","Tech Mindsparc Innovations","Full Time","24-May-2026","Hyderabad,","3 Months","12000 /month","10","100","24-Nov-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NjA2MTg1NmExMmEyYTk1NzU1NA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjU5OGU5MDcxNGZmMTcxNzE0NTIzMi5wbmc=","WEB DEVELOPER (INTERN)","Zentaras","Virtual Internship","24-May-2026","Pan India,","6 Weeks","Unpaid","0","5","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NTk3ODU3NmExMjgyMjE3YjEyZg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjU5OGU5MDcxNGZmMTcxNzE0NTIzMi5wbmc=","DATA ANALYST (INTERN)","Zentaras","Virtual Internship","24-May-2026","Pan India,","3 Months","Unpaid","0","5","10-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NTYzOTI0NmExMWZkOTQwOGMyOA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2OTBmYTQ4ZGRiN2E0MTc2MjYzMjg0NS5wbmc=","DEVELOPER","LUMENTIX SOLUTIONS PVT LTD","Virtual Internship","23-May-2026","Pan India,","3 Months","Unpaid","10","10","21-Aug-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NTQwNDUxNmExMWExZTM3ZjU4Yw=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2OWY3NzliM2FmZTVjMTc3NzgyNjIyNy5wbmc=","DIGITAL LITERACY & RURAL DEVELOPMENT","ADYA EDUCATION AND CHARITABLE TRUST","Full Time","23-May-2026","Nayagarh,","6 Weeks","Unpaid","4","1","23-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NTM1NzczNmExMThmOWQyY2NjZA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NzQ4MDJkNzJiOWFiMTczMjc3MjU2Ny5qcGVn","CONTENT CREATOR (REELS & SHORT VIDEOS)","RP Digital Tribe","Virtual Internship","23-May-2026","Pan India,","2 Months","Unpaid","4","4","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NTM1NzAxNmExMThmNTVjNWJlYQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","WEB DEVELOPER INTERN","UPTOSKILLS","Virtual Internship","23-May-2026","Pan India,","3 Months","Unpaid","0","10","04-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NTMzNjM4NmExMTg3NDZjZDBjZg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","UI UX INTERN","UPTOSKILLS","Virtual Internship","23-May-2026","Pan India,","3 Months","Unpaid","0","10","04-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NTMyNDQ4NmExMTgyYTA3NzliOA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","VIDEO EDITOR INTERN","UPTOSKILLS","Virtual Internship","23-May-2026","Pan India,","3 Months","Unpaid","0","10","04-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NTI3MDg0NmExMTZkYWM5MGNhZA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NzQ4MDJkNzJiOWFiMTczMjc3MjU2Ny5qcGVn","SCRIPT WRITER (REELS & INFLUENCER CONTENT)","RP Digital Tribe","Virtual Internship","23-May-2026","Pan India,","2 Months","Unpaid","0","5","31-Jul-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NTIwNzc1NmExMTU1MDdmM2M4Ng=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NmY3N2MzMmMzODRhMTcyNzQ5NTIxOC5qcGVn","MEDICAL CODING (HCPCS)","Smart minds academy of real time training","Part Time","23-May-2026","Kakinada,","6 Weeks","Unpaid","4","8","10-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NTE0OTM4NmExMTNlM2FlZDUyNg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjQxY2IxYjYwZTFmMTcxNTU4Nzg2Ny5wbmc=","AI / MACHINE LEARNING INTERN","TECHNOVERSE SOFTWARE SOLUTIONS","Virtual Internship","23-May-2026","Pan India,","2 Months","paid/unpaid - selected based on performance /month","0","10","03-Aug-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NDgwMjA0NmExMGI2OGM4ZGEwZA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NjQxY2IxYjYwZTFmMTcxNTU4Nzg2Ny5wbmc=","AWS DEVOPS INTERN","TECHNOVERSE SOFTWARE SOLUTIONS","Virtual Internship","23-May-2026","Pan India,","2 Months","Paid/Unpaid - Based on Performance /month","0","100","03-Aug-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NDc2MjU5NmExMGE3MjM4ZTVlOQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","BLOG WRITING INTERN","UPTOSKILLS","Virtual Internship","22-May-2026","Pan India,","3 Months","Unpaid","0","10","03-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NDcwNTE4NmExMDkwYjY1NWM3OA=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","BLOG SHORTS INTERN","UPTOSKILLS","Virtual Internship","22-May-2026","Pan India,","3 Months","Unpaid","0","10","03-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NDY3MTM5NmExMDgzODNjYTgyNw=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2MTA2N2E1NThjYWY4MTYyNzgxNDQ4NS5qcGc=","COMMUNITY MANAGEMENT INTERN","UPTOSKILLS","Virtual Internship","22-May-2026","Pan India,","3 Months","Unpaid","0","10","03-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NDYyNjcwNmExMDcyMGU4NzQzMg=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NmY3N2MzMmMzODRhMTcyNzQ5NTIxOC5qcGVn","MEDICAL CODING (ICD)","Smart minds academy of real time training","Part Time","22-May-2026","Kakinada,","6 Weeks","Unpaid","4","10","10-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NDU5NTMxNmExMDY1Y2I5Y2M4Ng=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NTExMjUyZDdjMzI3MTY5NTYyMjQ0NS5wbmc=","AI AND PROMPT ENGINEERING INTERNSHIP","VaultofCodes","Virtual Internship","22-May-2026","Pan India,","2 Months","Unpaid","2","5","27-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NDU2OTg5NmExMDViZGQ5MjJlMQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2OWY0Y2U3Mzk1YmNiMTc3NzY1MTMxNS5wbmc=","FRONTEND DEVELOPER INTERN","Mithila Web Development Services","Virtual Internship","22-May-2026","Pan India,","2 Months","Unpaid","6","10","03-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NDUxNDE5NmExMDQ2MWI1MTZjZQ=="
"https://internship.aicte-india.org/authorization.php?token=ZGI5N2E5OTYxYjNhNWU2NzkyOTk4NjAzNGEwMjE2OWU=&path=KERNQU5fSSkuL3VwbG9hZHMvbG9nby9DT1JQT1JBVEU2NTExMjUyZDdjMzI3MTY5NTYyMjQ0NS5wbmc=","WEB DEVELOPMENT INTERNSHIP HTML CSS JS REACT","VaultofCodes","Virtual Internship","22-May-2026","Pan India,","2 Months","Unpaid","2","5","10-Jun-2026","https://internship.aicte-india.org/internship-details.php?uid=SU5URVJOU0hJUF8xNzc5NDQ5NTY0NmExMDNlZGM5ZWMyZg=="
